Employbl Company ID,Company Name,Website,Address 1,City,State,Zip,Latitude,Longitude,Company Description,Thumbnail URL,source_file
1071,Wiser Solutions,wiser.com,1730 S El Camino Real #500,San Mateo,CA,94402.0,37.551741,-122.314051,Wiser Solutions simplifies and streamlines omnichannel retail data analysis so you know exactly what you need to do.,,silicon-valley-companies.csv
1089,Workato,www.workato.com,215 Castro St Suite 300,Mountain View,CA,94041.0,37.393498,-122.078907,A single platform to integrate anything and automate everything.,,silicon-valley-companies.csv
865,WorkBoard,workboard.com,487 Seaport Ct #100,Redwood City,CA,94063.0,37.50372,-122.212355,"Execute for growth with software to set OKRs and FAST goals, measure transparently and automate business reviews.",,silicon-valley-companies.csv
980,Xilinx,xilinx.com,2050 Logic Dr,San Jose,CA,95124.0,37.252624,-121.933771,"Xilinx is the inventor of the FPGA, programmable SoCs, and now, the ACAP. Xilinx delivers the most dynamic processing technology in the industry.",,silicon-valley-companies.csv
790,Xoriant,xoriant.com,1248 Reamwood Ave,Sunnyvale,CA,94089.0,37.404943,-121.987639,"Xoriant, a product engineering and technology services company, helps unicorn start-ups and large enterprise software companies to outperform the competition.",,silicon-valley-companies.csv
981,Yahoo,yahoo.com,701 1st Ave,Sunnyvale,CA,94089.0,37.417181,-122.025012,"News, email and search are just the beginning. Discover more every day. Find your yodel.",,silicon-valley-companies.csv
796,Yodlee,yodlee.com,3600 Bridge Pkwy Suite 200,Redwood City,CA,94065.0,37.537298,-122.254532,"Build and transform financial apps and services with access to financial data through our APIs and digital solutions for banks, developers, and innovators.",,silicon-valley-companies.csv
982,YouTube,youtube.com,901 Cherry Ave,San Bruno,CA,94066.0,37.628293,-122.426523,"Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.",,silicon-valley-companies.csv
1176,Yummly,www.yummly.com,3101 Park Blvd,Palo Alto,CA,94306.0,37.425248,-122.136504,"The smart cooking sidekick that learns what you like and customizes the experience to your personal tastes, nutritional needs, skill level, and more.",,silicon-valley-companies.csv
798,Zazzle,zazzle.com,1800 Seaport Blvd,Redwood City,CA,94063.0,37.51098,-122.201431,"From cool t-shirts to custom mugs to DIY invitations, Zazzle is the place to unleash your creative side. Shop for, or design, amazing products today!",,silicon-valley-companies.csv
807,Zicasso,zicasso.com,1580 W El Camino Real STE 14,Mountain View,CA,94040.0,37.390265,-122.092123,Top travel agents compete to customize your trip.,,silicon-valley-companies.csv
842,Zipcar,zipcar.com,15 N Ellsworth Ave suite 100,San Mateo,CA,94401.0,37.567466,-122.325692,Zipcar is the world's largest car sharing and car club service. We are an alternative to traditional car rental and car ownership.,,silicon-valley-companies.csv
983,Zscaler,zscaler.com,100 Rose Orchard Way,San Jose,CA,95134.0,37.415951,-121.947837,"Zscaler is revolutionizing cloud security by empowering organizations to embrace cloud efficiency, intelligence, and agility—securely.",,silicon-valley-companies.csv
811,Zume Pizza,zumepizza.com,250 Polaris Ave,Mountain View,CA,94043.0,37.399147,-122.084199,"Order delicious artisan thin-crust pizza and have it delivered hot and fast! Order online or through our Zume Pizza app to view the menu, track orders online",,silicon-valley-companies.csv
813,Zuora,zuora.com,3050 S Delaware St #301,San Mateo,CA,94403.0,37.540405,-122.298993,"Zuora creates cloud-based software on a subscription basis that enables any company in any industry to successfully launch, manage, and transform into a subscription business.",,silicon-valley-companies.csv
6,23andMe,23andme.com,899 W Evelyn Ave,Mountain View,CA,94041.0,37.395208,-122.079159,"Discover what 125+ personalized reports have to say about your ancestry, health, traits and more.",,silicon_valley_companies.csv
1075,280 Group,280group.com,142B S Santa Cruz Ave,Los Gatos,CA,95030.0,37.220624,-121.985589,"Let 280 Group help you leverage our proven process for Product Management and Product Marketing through training, certification, consulting, and more.",,silicon_valley_companies.csv
984,5AM Ventures,5amventures.com,2200 Sand Hill Road,Menlo Park,CA,94025.0,37.422774,-122.199215,5AM Ventures is a leading venture capital firm focused on building next-generation life science companies capable of delivering outstanding returns to our investors.,,silicon_valley_companies.csv
1088,Accel,www.accel.com,2500 Sand Hill Road,Menlo Park,CA,94025.0,37.42175,-122.204843,"We partner with exceptional founders with unique insights, from inception through all phases of growth.",,silicon_valley_companies.csv
15,Addepar,addepar.com,303 Bryant St,Mountain View,CA,94041.0,37.39267,-122.080849,"Addepar is the first performance reporting platform that easily handles all of your assets, connecting your financial goals and objectives with real world actionable insights.",,silicon_valley_companies.csv
16,Adecco Group,www.adeccogroup.com,903 Sneath Ln Ste 123,San Bruno,CA,94066.0,37.635,-122.424555,"In the world of work, The Adecco Group is the world's leading provider of temporary staffing, permanent placement, career transition and talent development",,silicon_valley_companies.csv
18,Adobe,www.adobe.com,601 Townsend St,San Francisco,CA,94103.0,37.771206,-122.401662,"Adobe is changing the world through digital experiences. We help our customers create, deliver and optimize content and applications.",,silicon_valley_companies.csv
1081,AgilOne,acquia.com,771 Vaqueros Ave,Sunnyvale,CA,94085.0,37.395589,-122.031758,"AgilOne is now part of Acquia. AgilOne is a customer data platform for enterprise B2C companies. AgilOne's vision is to restore the personal relationships companies once had with customers before channel-specific marketing silos got in the way. Through a single view of customers across all channels, predictive models to understand customer behavior, and real-time APIs to orchestrate personalized experiences across all touch-points, AgilOne creates authentic omni-channel customer relationships that maximize lifetime value.",,silicon_valley_companies.csv
33,Alation,alation.com,805 Veterans Blvd #307,Redwood City,CA,94063.0,37.491223,-122.228606,"Alation's Data Catalog empowers analysts & information stewards to search, query and collaborate for fast, accurate insights and confident decision-making.",,silicon_valley_companies.csv
35,AlienVault,www.alienvault.com,1100 Park Pl #300,San Mateo,CA,94403.0,37.545105,-122.290819,"At AT&T Cybersecurity our mission is to provide phenomenal threat intelligence, collaborative defense & effective security for organizations of all sizes.",,silicon_valley_companies.csv
986,Altimeter Capital,,2420 Sand Hill Road,Menlo Park,CA,94025.0,37.422643,-122.203958,,,silicon_valley_companies.csv
987,Altos Ventures,,2882 Sand Hill Road,Menlo Park,CA,94025.0,37.421968,-122.214066,,,silicon_valley_companies.csv
41,Amazon,amazon.com,1900 University Ave,East Palo Alto,CA,94303.0,37.459056,-122.142821,"Online shopping from the earth's biggest selection of books, magazines, music, DVDs, videos, electronics, computers, software, apparel & accessories, shoes,",,silicon_valley_companies.csv
43,Ambient.ai,ambient.ai,459 Hamilton Ave,Palo Alto,CA,94301.0,37.447222,-122.158617,"We are a small team of Stanford graduates and software engineers with extensive research experience in imaging, neuroscience, deep learning and artificial intelligence. We've previously built mission-critical products and infrastructure at companies like Apple, Google, Microsoft and Dropbox. We're on a mission to advance the state-of-the-art in Vision AI.",,silicon_valley_companies.csv
44,AMD,www.amd.com,2485 Augustine Dr,Santa Clara,CA,95054.0,37.382925,-121.970384,"Advanced Micro Devices, Inc. (AMD) is an American multinational semiconductor company",,silicon_valley_companies.csv
1097,Amply Power,www.amplypower.com,335 E Middlefield Rd,Mountain View,CA,94043.0,37.396461,-122.058804,"AMPLY Power's Charging-as-a-Service model de-risks and accelerates the adoption of electric buses, trucks, and cars.",,silicon_valley_companies.csv
988,Andreessen Horowitz,a16z.com,2865 Sand Hill Road,Menlo Park,CA,94025.0,37.41973,-122.214244,"Andreessen Horowitz is a private American venture capital firm, founded in 2009 by Marc Andreessen and Ben Horowitz. The company is headquartered in Menlo Park, California. Andreessen Horowitz invests in both early-stage start-ups and established growth companies.",,silicon_valley_companies.csv
49,Anomali,anomali.com,808 Winslow St,Redwood City,CA,94063.0,37.486075,-122.231216,Anomali is a Threat Intelligence Platform that enables businesses to integrate security products and leverage threat data to defend against cyber threats.,,silicon_valley_companies.csv
55,Apple,www.apple.com,Apple Campus,Cupertino,CA,95014.0,37.33182,-122.03118,"Discover the innovative world of Apple and shop everything iPhone, iPad, Apple Watch, Mac, and Apple TV, plus explore accessories, entertainment, and expert",,silicon_valley_companies.csv
61,Apttus,apttus.com,1400 Fashion Island Blvd #100,San Mateo,CA,94404.0,37.556081,-122.288161,"Apttus provides category-defining Quote-to-Cash software delivering CPQ, Contract Management, E-Commerce & Revenue Management.",,silicon_valley_companies.csv
919,Arista,arista.com,5453 Great America Pkwy,Santa Clara,CA,95054.0,37.412161,-121.97603,Arista Networks was founded to pioneer and deliver software-driven cloud networking solutions for large data center storage and computing environments.,,silicon_valley_companies.csv
62,Armory,www.armory.io,28 E 3rd Ave #200,San Mateo,CA,94401.0,37.56325,-122.325167,Continuous Deployment for the Enterprise,,silicon_valley_companies.csv
902,Ascend,tryascend.com,,San Jose,CA,,37.338208,-121.886329,Ascend is a full service debt settlement and debt relief company to help people get and stay out of debt.,,silicon_valley_companies.csv
66,ASUS,www.asus.com,48720 Kato Rd,Fremont,CA,94538.0,37.461544,-121.923311,"ASUS is a worldwide top-three consumer notebook brand that creates innovative technology to deliver a seamless, joyful digital life for everyone.",,silicon_valley_companies.csv
70,Avast,avast.com,2625 Broadway,Redwood City,CA,94063.0,37.485898,-122.233689,"Join 435 million others and get award-winning free antivirus for PC, Mac & Android. Surf safely & privately with our VPN. Download Avast today!",,silicon_valley_companies.csv
1100,Baidu USA,usa.baidu.com,1195 Bordeaux Dr,Sunnyvale,CA,94089.0,37.409228,-122.023987,"Located in the heart of Silicon Valley, Baidu USA is one of the R&D centers of Baidu, China’s largest search engine provider. Baidu USA’s team of elite, world-class researchers and engineers devote their time to tackling the most challenging, change-the-world projects in AI and related fields",,silicon_valley_companies.csv
76,Barracuda,www.barracuda.com,3175 S Winchester Blvd,Campbell,CA,95008.0,37.267651,-121.957931,"Barracuda Networks is the worldwide leader in Security, Application Delivery and Data Protection Solutions.",,silicon_valley_companies.csv
989,Battery Ventures,,2884 Sand Hill Road,Menlo Park,CA,94025.0,37.421944,-122.21513,,,silicon_valley_companies.csv
81,Benevity,benevity.com,32 W 25th Ave #203,San Mateo,CA,94403.0,37.544091,-122.306726,Benevity's goodness platform empowers socially conscious brands to make a real difference. Learn how we can make your giving programs great.,,silicon_valley_companies.csv
84,Betterworks,betterworks.com,999 Main St,Redwood City,CA,94063.0,37.484282,-122.225865,"Continuous Performance Management with Betterworks can help improve employee engagement, OKRs and employee development.",,silicon_valley_companies.csv
98,Blue River Technology,www.bluerivertechnology.com,575 N Pastoria Ave,Sunnyvale,CA,94085.0,37.391861,-122.034289,Blue River Technology is building the next generation of smart agriculture equipment.,,silicon_valley_companies.csv
100,BlueJeans,www.bluejeans.com,516 Clyde Ave,Mountain View,CA,94043.0,37.398873,-122.047364,BlueJeans Network is the most advanced way to enable video conferencing in the workplace or on the road. Our goal is to make video as easy and pervasive as audio communications and create visual experiences that people love.,,silicon_valley_companies.csv
101,BlueVine,bluevine.com,401 Warren St #300,Redwood City,CA,94063.0,37.487126,-122.232107,"BlueVine gives small businesses a flexible line of credit to run their business or an advance on their invoices to meet payroll, buy supplies or grow.",,silicon_valley_companies.csv
104,Box,box.com,900 Jefferson Ave,Redwood City,CA,94063.0,37.48487,-122.229315,Box is changing how you manage content across your business from simple file sharing to building custom apps.,,silicon_valley_companies.csv
108,Branch,branch.io,1400 Seaport Blvd,Redwood City,CA,94063.0,37.51365,-122.199525,"Increase mobile revenue with enterprise-grade links built to acquire, engage, and measure across all devices, channels, and platforms.",,silicon_valley_companies.csv
990,Bright Capital,,3000 Sand Hill Road Building 2,Menlo Park,CA,94025.0,37.42359,-122.221003,,,silicon_valley_companies.csv
843,Brillio,www.brillio.com,5201 Great America Pkwy,Santa Clara,CA,95054.0,37.406306,-121.976493,We help businesses define digital transformation objectives and turn them into actionable market strategies.,,silicon_valley_companies.csv
116,Broadcom,www.broadcom.com,1320 Ridder Park Dr,San Jose,CA,95131.0,37.386135,-121.900328,"Broadcom Inc. (NASDAQ: AVGO) is a global technology leader that designs, develops and supplies semiconductor and infrastructure software solutions.",,silicon_valley_companies.csv
123,C3,c3.ai,1300 Seaport Blvd #500,Redwood City,CA,94063.0,37.513716,-122.201786,"C3 is a leading software provider for rapidly developing, deploying, and operating AI, predictive analytics, and IoT applications.",,silicon_valley_companies.csv
124,Cadence Design Systems,www.cadence.com,2655 Seely Ave,San Jose,CA,95134.0,37.396063,-121.919533,"Cadence is a leading EDA and System Design Enablement provider delivering tools, software, and IP to help you build great products that connect the world.",,silicon_valley_companies.csv
992,Canaan Partners,,2765 Sand Hill Road,Menlo Park,CA,94025.0,37.419687,-122.209616,,,silicon_valley_companies.csv
132,Carbon,carbon3d.com,1089 Mills Way,Redwood City,CA,94063.0,37.487369,-122.209545,Carbon is revolutionizing 3D printing and manufacturing with breakthrough technologies that enable the creation of end use parts with unique properties.,,silicon_valley_companies.csv
135,Carta,carta.com,195 Page Mill Rd Suite 101,Palo Alto,CA,94306.0,37.426587,-122.138655,"Carta (formerly eShares) is an ownership and equity management platform trusted by thousands of founders, investors, and employees.",,silicon_valley_companies.csv
993,Charles River Ventures,,2882 Sand Hill Road,Menlo Park,CA,94025.0,37.421968,-122.214066,,,silicon_valley_companies.csv
144,Chegg,www.chegg.com,3990 Freedom Cir,Santa Clara,CA,95054.0,37.388454,-121.972382,"Get step-by-step Textbook Solutions for your hard classes or connect with an online tutor instantly. As always, save up to 90% on textbook rentals.",,silicon_valley_companies.csv
921,CipherCloud,ciphercloud.com,333 W San Carlos St,San Jose,CA,95110.0,37.328862,-121.893598,"CipherCloud is a cloud security software company based in San Jose, California. The company enables businesses to adopt cloud services while ensuring data security and regulatory compliance.",,silicon_valley_companies.csv
922,Cisco,cisco.com,3605 Cisco Way,San Jose,CA,95134.0,37.408175,-121.928128,"Cisco (NASDAQ: CSCO) enables people to make powerful connections--whether in business, education, philanthropy, or creativity. Cisco hardware, software, and service offerings are used to create the Internet solutions that make networks possible--providing easy access to information anywhere, at any time. ",,silicon_valley_companies.csv
150,Clara Analytics,www.claraanalytics.com,451 El Camino Real #201,Santa Clara,CA,95050.0,37.35087,-121.932689,Reducing Workers' Compensation Medical Costs through Actionable AI.,,silicon_valley_companies.csv
159,Cloudbees,www.cloudbees.com,2001 Gateway Pl #670W,San Jose,CA,95110.0,37.369715,-121.922733,We’re Building the World’s First End-to-End Continuous Software Delivery System,,silicon_valley_companies.csv
163,Clover Network,clover.com,415 N Mathilda Ave,Sunnyvale,CA,94085.0,37.386705,-122.03198,"Clover designs smart, customized point of sale devices that make running your business easier & accepting payments from customers seamless.",,silicon_valley_companies.csv
168,Codexis,codexis.com,400 Penobscot Dr,Redwood City,CA,94063.0,37.500281,-122.216549,Codexis is a leading protein engineering company that applies its technology to the development of biocatalysts for commercial manufacture of pharmaceuticals,,silicon_valley_companies.csv
871,ColorTokens,colortokens.com,2101 Tasman Dr Suite 201,Santa Clara,CA,95054.0,37.409514,-121.961797,"Built from the ground up for zero trust, the ColorTokens cloud-delivered platform offers a new-generation of proactive security that simplifies and streamlines protection and compliance for cloud workloads, applications, and endpoints",,silicon_valley_companies.csv
997,Columbus Nova,,3000 Sand Hill Road Building 3 Suite 190,Menlo Park,CA,94025.0,37.42359,-122.221003,,,silicon_valley_companies.csv
821,CommonGenius,commongenius.com,75 E Santa Clara St,San Jose,CA,95113.0,37.337119,-121.889391,"Meet 1-on-1 with top executives, investors, life coaches, technologists, best selling authors, influencers, and so much more. Invest in yourself and your success.",,silicon_valley_companies.csv
1116,Confident Cannabis,confidentcannabis.com,,,,,0.0,0.0,"Confident Cannabis software simplifies testing and wholesale trade to help legal operators test, buy and sell compliant cannabis.",,silicon_valley_companies.csv
1117,Course Hero,www.coursehero.com,2000 Seaport Blvd,Redwood City,CA,94063.0,37.510734,-122.203471,"Instant access to millions of Study Resources, Course Notes, Test Prep, 24/7 Homework Help, Tutors, and more. Learn, teach, and study with Course Hero.",,silicon_valley_companies.csv
179,Coursera,www.coursera.org,381 E Evelyn Ave,Mountain View,CA,94041.0,37.386873,-122.060787,"Choose your #CourseToSuccess! Learn online and earn valuable credentials from top universities like Yale, Michigan, Stanford",,silicon_valley_companies.csv
180,Cradlepoint,cradlepoint.com,718 University Ave Suite 200,Los Gatos,CA,95032.0,37.236957,-121.975021,"Founded in 2006, Cradlepoint has grown to become the industry leader in cloud-delivered 4G LTE network solutions for business, service provider, and government organizations, and we are committed to extending our leadership into the emerging 5G space.",,silicon_valley_companies.csv
873,Crossover Hub,crossoverhub.com,42514 Albrae St,Fremont,CA,94538.0,37.508858,-121.970526,"Freshly established in 2018, Crossover Hub is an incubator for pioneering and edge-cutting ideas and minds.
The hub offers co-working space and operational supports to entrepreneurs and early stage companies,
from starting up to scaling up.",,silicon_valley_companies.csv
925,DataStax,datastax.com,3975 Freedom Cir,Santa Clara,CA,95054.0,37.387153,-121.973883,"DataStax is an experienced partner in on-premises, hybrid, and multi-cloud deployments and offers a suite of distributed data management products and cloud services. We make it easy for enterprises to deliver killer apps that crush the competition. ",,silicon_valley_companies.csv
196,Datavisor,datavisor.com,967 N Shoreline Blvd,Mountain View,CA,94043.0,37.407728,-122.077488,"Predict novel, evolving attacks with Unsupervised Machine Learning.",,silicon_valley_companies.csv
874,Datrium,datrium.com,385 Moffett Park Dr #205,Sunnyvale,CA,94089.0,37.40639,-122.016012,"Datrium Does Disaster Recovery and Disaggregated HCI Right.
Get a single powerful platform with solutions for hybrid cloud, private cloud, and on-premises data centers",,silicon_valley_companies.csv
999,DCM Ventures,,2420 Sand Hill Road,Menlo Park,CA,94025.0,37.422643,-122.203958,,,silicon_valley_companies.csv
927,Delphix,delphix.com,1400 Seaport Blvd,Redwood City,CA,94063.0,37.513745,-122.199786,Deliver winning applications with compliant data that can be versioned on demand—across clouds.,,silicon_valley_companies.csv
825,DiDi Labs,didi-labs.com,450 National Ave,Mountain View,CA,94043.0,37.40184,-122.052942,"DiDi Labs is developing advanced technologies to power our vision of the future: an open, efficient, collaborative, and sustainable transportation ecosystem.",,silicon_valley_companies.csv
844,Diffbot,www.diffbot.com,333 Ravenswood Ave,Menlo Park,CA,94025.0,37.457562,-122.176536,Tap into accurate data from a single page or the entire web with Diffbot AI.,,silicon_valley_companies.csv
208,DNAnexus,dnanexusconnect.com,1975 W El Camino Real #204,Mountain View,CA,94040.0,37.393674,-122.099278,"DNAnexus, a cloud-based genome informatics & data management platform, is accelerating genomic medicine by making it easier to work with genomic data",,silicon_valley_companies.csv
1058,Dokkio,dokkio.com,1 Waters Park Dr #103,San Mateo,CA,94403.0,37.551425,-122.291173,"Dokkio gives your team an intelligent way to organize, find, understand, and collaborate on the files your team uploads and shares. When connected to Dropbox, Google Drive, Gmail, Slack, or Box, Dokkio automatically",,silicon_valley_companies.csv
1001,Draper Fisher Jurvetson,,2882 Sand Hill Road,Menlo Park,CA,94025.0,37.421968,-122.214066,,,silicon_valley_companies.csv
221,eBay,www.ebay.com,2025 Hamilton Ave,San Jose,CA,95125.0,37.295145,-121.926111,"Buy and sell electronics, cars, fashion apparel, collectibles, sporting goods, digital cameras, baby items, coupons, and everything else on eBay",,silicon_valley_companies.csv
930,Egnyte,egnyte.com,1350 W Middlefield Rd,Mountain View,CA,94043.0,37.409204,-122.083073,"Egnyte is a company that provides software for enterprise file synchronization and sharing. The technology can store files in a company's existing data repository, as well as cloud computing storage",,silicon_valley_companies.csv
931,Elastic,elastic.co,800 W El Camino Real,Mountain View,CA,94040.0,37.386495,-122.084129,"We're the creators of the Elastic (ELK) Stack -- Elasticsearch, Kibana, Beats, and Logstash.",https://i.imgur.com/yYMGZRc.png,silicon_valley_companies.csv
225,Electronic Arts,ea.com,209 Redwood Shores Pkwy,Redwood City,CA,94065.0,37.52328,-122.254142,"We exist to inspire the world through Play. Electronic Arts is a leading publisher of games on Console, PC and Mobile.",,silicon_valley_companies.csv
932,EMC Data Domain,emc.com,2421 Mission College Blvd,Santa Clara,CA,95054.0,37.39035,-121.970629,"Dell EMC Data Domain is Dell EMC’s data deduplication storage system. Development began with the founding of Data Domain, and has continued since that company’s acquisition by EMC Corporation",,silicon_valley_companies.csv
234,Equinix,equinix.com,1 Lagoon Dr,Redwood City,CA,94065.0,37.527344,-122.261179,"Equinix is the world's largest IBX data center & colocation provider, offering the fastest application performance, lowest latency routes worldwide",,silicon_valley_companies.csv
238,Evernote,evernote.com,305 Walnut St,Redwood City,CA,94063.0,37.49209,-122.222378,"Evernote helps you capture and prioritize ideas, projects, and to-do lists, so nothing falls through the cracks.",,silicon_valley_companies.csv
243,Facebook,www.facebook.com,1 Hacker Way,Menlo Park,CA,94025.0,37.484377,-122.148304,"Create an account or log into Facebook. Connect with friends, family and other people you know. Share photos and videos, send messages and get updates.",,silicon_valley_companies.csv
245,Fanatics,fanatics.com,1 Franklin Pkwy,San Mateo,CA,94403.0,37.542249,-122.293545,"Fanatics.com is the ultimate sports apparel and Fan Gear Store. Our sports store features Football Jerseys, T-shirts, Hats and more for NFL, MLB, NBA, NHL",,silicon_valley_companies.csv
845,FileMaker,www.filemaker.com,5201 Patrick Henry Dr,Santa Clara,CA,95054.0,37.406436,-121.983479,Discover how you can use the FileMaker Platform to create innovative custom apps for your workplace.,,silicon_valley_companies.csv
933,Flipboard,about.flipboard.com,735 Emerson St,Palo Alto,CA,94301.0,37.442773,-122.159474,"Flipboard is a news aggregator and social network aggregation company based in Palo Alto, California, with offices in New York, Vancouver and Bejiing. Its software, also known as Flipboard, was first released in July 2010",,silicon_valley_companies.csv
1079,Forcepoint,forcepoint.com,983 University Ave # A,Los Gatos,CA,95032.0,37.249966,-121.967384,Forcepoint is the human-centric cybersecurity company that understands behavior and adapts security response and enforcement to risk. The Forcepoint Human Point platform delivers Risk-Adaptive Protection to continuously ensure trusted use of critical data and systems.,,silicon_valley_companies.csv
266,Gainsight,gainsight.com,1400 Bridge Pkwy #101,Redwood City,CA,94065.0,37.535116,-122.258255,"Gainsight's Customer Success Software empowers companies to increase revenue, decrease customer churn, and drive advocacy.",,silicon_valley_companies.csv
268,GarageScript,garagescript.org,490 W San Carlos St,San Jose,CA,95110.0,37.325786,-121.898008,We are a nonprofit public benefit organization dedicated to helping and training people who are pursuing a career as a software engineer.,,silicon_valley_companies.csv
271,GenapSys,genapsys.com,200 Cardinal Way,Redwood City,CA,94063.0,37.50446,-122.219206,"We live at the whim of the molecular world. Untapped molecular information is all around us: in the cells in our body, the food we eat, the land we inhabit",,silicon_valley_companies.csv
273,Genomic Health,genomichealth.com,301 Penobscot Dr,Redwood City,CA,94063.0,37.498897,-122.218145,"Learn more about Genomic Health's life changing work, transforming treatment decisions and outcomes in cancer delivering clinically actionable diagnostics",,silicon_valley_companies.csv
1004,GGV Capital,,2494 Sand Hill Road,Menlo Park,CA,94025.0,37.422068,-122.203026,,,silicon_valley_companies.csv
1005,GI Partners,,2180 Sand Hill Road,Menlo Park,CA,94025.0,37.423064,-122.198505,,,silicon_valley_companies.csv
935,Gigya,gigya.com,2513 E Charleston Rd,Palo Alto,CA,94303.0,37.421046,-122.098583,"(acquired by SAP) Gigya offers an identity management platform for businesses which includes products for customized registration, social login, user profile and preference management, user engagement and loyalty, and integrations with third-party marketing and services platforms.",,silicon_valley_companies.csv
936,Globalfoundries,globalfoundries.com,2600 Great America Way,Santa Clara,CA,95054.0,37.415293,-121.974448,GLOBALFOUNDRIES Delivers Industry's First Production-ready eMRAM on 22FDX Platform for IoT and Automotive Applications,,silicon_valley_companies.csv
1128,GoFundMe,www.gofundme.com,855 Jefferson Ave,Redwood City,CA,94063.0,37.485529,-122.227764,GoFundMe: The most trusted free online fundraiser platform. Start a crowdfunding campaign on the site with over $5 Billion Raised.,,silicon_valley_companies.csv
284,Gong.io,www.gong.io,1200 Park Place Suite 100,San Mateo,CA,94403.0,37.546157,-122.290233,"Gong is conversation intelligence software for sales teams that uses AI to record, transcribe, and analyze sales conversations.",,silicon_valley_companies.csv
913,GoodRx,goodrx.com,577 2nd St Suite 103,San Francisco,CA,94107.0,37.782257,-122.392295,GoodRx helps Americans save on prescriptions.,,silicon_valley_companies.csv
288,Google,google.com,,Mountain View,CA,,37.386052,-122.083851,"Google LLC is an American multinational technology company that specializes in Internet-related services and products, which include online advertising technologies, search engine, cloud computing, software, and hardware. It is considered one of the Big Four technology companies, alongside Amazon, Apple and Facebook",,silicon_valley_companies.csv
1130,Green Bits,www.greenbits.com,75 E Santa Clara St,San Jose,CA,95113.0,37.337119,-121.889391,Our mission is to empower you with the essential retail management solutions you need to grow your business with ease.,,silicon_valley_companies.csv
292,Greenfield Labs,greenfieldlabs.com,3251 Hillview Ave,Palo Alto,CA,94304.0,37.408727,-122.14585,Greenfield Labs was created by Ford to explore the future of mobility through human-centered design.,,silicon_valley_companies.csv
1007,Greylock Partners,greylock.com,2250 Sand Hill Road,Menlo Park,CA,94025.0,37.424218,-122.194856,We partner early with consumer and enterprise software entrepreneurs. Our mission is to help realize rare potential.,,silicon_valley_companies.csv
296,Groupon,groupon.com,2445 Augustine Dr,Santa Clara,CA,95054.0,37.382589,-121.96944,"Discover and save on 1000s of great deals at nearby restaurants, spas, things to do, shopping, travel and more.",,silicon_valley_companies.csv
1096,GSR Ventures,www.gsrventures.com,245 Lytton Ave #350,Palo Alto,CA,94301.0,37.44598,-122.164006,"GSR Ventures is a premier global investment firm with $3 billion under management and consists of independently managed funds in China, US, and globally.",,silicon_valley_companies.csv
1094,GV,www.gv.com,,Mountain View,CA,,37.386052,-122.083851,GV provides venture capital funding to bold new companies.,,silicon_valley_companies.csv
1060,HackerRank,hackerrank.com,700 E El Camino Real #300,Mountain View,CA,94041.0,37.377584,-122.064086,"Join over 7 million developers. Practice coding, prepare for interviews, and get hired.",,silicon_valley_companies.csv
877,Harmonic,harmonicinc.com,4300 N 1st St,San Jose,CA,95134.0,37.421136,-121.961086,"Harmonic (NASDAQ: HLIT), the worldwide leader in video delivery technology and services, enables media companies and service providers to deliver ultra-high-quality broadcast and OTT video services to consumers globally.",,silicon_valley_companies.csv
829,Health Gorilla,healthgorilla.com,185 N Wolfe Rd,Sunnyvale,CA,94086.0,37.377107,-122.014039,"In partnership with some of the nation’s leading healthcare organizations, Health Gorilla has built the first Trusted Clinical Network",,silicon_valley_companies.csv
310,HeartFlow,heartflow.com,1400 Seaport Blvd,Redwood City,CA,94063.0,37.51365,-122.199525,The non-invasive HeartFlow Analysis uses data from a standard CT scan to create a 3D model of the coronary arteries & analyzes the impact blockages have,,silicon_valley_companies.csv
939,Hewlett Packard,hp.com,3000 Hanover St,Palo Alto,CA,94304.0,37.414562,-122.146289,"HP Inc. develops personal computers (PCs), printers and related supplies, as well as 3D printing solutions.",,silicon_valley_companies.csv
878,Hewlett-Packard Enterprise,hpe.com,6280 America Center Dr,San Jose,CA,95002.0,37.419235,-121.978859,"Technologies, Partners, Services and Financial Models to Help Your Business Thrive. Learn How HPE Can Help Ignite Innovation w/ Hybrid Cloud & Unleash the Power of Your Data. Intelligent Edge.",,silicon_valley_companies.csv
1009,Highland Capital Partners,,2420 Sand Hill Road Suite 300,Menlo Park,CA,94025.0,37.422643,-122.203958,,,silicon_valley_companies.csv
318,Hiretual,www.hiretual.com,2525 E Charleston Rd #104,Mountain View,CA,94043.0,37.421186,-122.098438,"Source Talent 10x Faster Find, Engage, and Pipeline the Right Candidates with AI",,silicon_valley_companies.csv
1061,Hivemapper,hivemapper.com,1801 Murchison Dr UNIT 128,Burlingame,CA,94010.0,37.593663,-122.388098,Hivemapper is a software product for building fresh maps that see changes in the physical world from nothing more than video.,,silicon_valley_companies.csv
940,Houzz,houzz.com,285 Hamilton Ave,Palo Alto,CA,94301.0,37.445099,-122.160735,"Houzz is the new way to design your home. Browse 20 million interior design photos, home decor, decorating ideas and home professionals online.",,silicon_valley_companies.csv
1087,IBM,ibm.com,555 Bailey Ave,San Jose,CA,95141.0,37.195907,-121.748586,For more than a century IBM has been dedicated to every client's success and to creating innovations that matter for the world.,,silicon_valley_companies.csv
